 0.1280000E+01 -0.6866771E+00 -0.2077682E+00 -0.1161163E+01 -0.1051877E+01  0.3988882E+00  0.1123414E+00  0.4564566E+00  0.1771221E+00  0.3487554E+00  0.9907814E+00 -0.4346688E-01  0.5482511E+00 -0.5317280E+00  0.8347376E-01  0.1454606E+01 -0.2198311E+00 -0.7068825E+00  0.5938559E-02  0.6952461E+00 -0.6855541E-01  0.3893882E+00  0.3589492E+00  0.2176557E+00 -0.2561651E+00 -0.9437646E+00  0.2584258E+00 -0.5692854E+00  0.4457952E+00  0.2283784E+00 -0.3531971E+00 -0.6786512E+00  0.8347645E-01  0.1087956E+01 -0.6001539E+00 -0.1693219E+00  0.3366008E+00  0.5210987E+00 -0.8304912E+00  0.8167159E+00 -0.4757494E+00
 0.1282000E+01 -0.6867384E+00 -0.2077993E+00 -0.1161236E+01 -0.1051924E+01  0.3989549E+00  0.1123364E+00  0.4565127E+00  0.1771126E+00  0.3487671E+00  0.9908542E+00 -0.4343894E-01  0.5482818E+00 -0.5318074E+00  0.8350705E-01  0.1454679E+01 -0.2198619E+00 -0.7069507E+00  0.5975573E-02  0.6952518E+00 -0.6853771E-01  0.3894533E+00  0.3589904E+00  0.2177203E+00 -0.2561445E+00 -0.9438603E+00  0.2584424E+00 -0.5693571E+00  0.4458248E+00  0.2283808E+00 -0.3532718E+00 -0.6787067E+00  0.8345685E-01  0.1088066E+01 -0.6002098E+00 -0.1693890E+00  0.3366406E+00  0.5211756E+00 -0.8305600E+00  0.8167515E+00 -0.4757877E+00
 0.1284000E+01 -0.6867995E+00 -0.2078302E+00 -0.1161308E+01 -0.1051970E+01  0.3990214E+00  0.1123313E+00  0.4565685E+00  0.1771030E+00  0.3487787E+00  0.9909267E+00 -0.4341105E-01  0.5483124E+00 -0.5318866E+00  0.8354026E-01  0.1454751E+01 -0.2198926E+00 -0.7070187E+00  0.6012514E-02  0.6952573E+00 -0.6852002E-01  0.3895182E+00  0.3590314E+00  0.2177847E+00 -0.2561238E+00 -0.9439556E+00  0.2584589E+00 -0.5694285E+00  0.4458542E+00  0.2283832E+00 -0.3533463E+00 -0.6787620E+00  0.8343727E-01  0.1088176E+01 -0.6002655E+00 -0.1694560E+00  0.3366803E+00  0.5212522E+00 -0.8306285E+00  0.8167869E+00 -0.4758259E+00
 0.1286000E+01 -0.6868603E+00 -0.2078611E+00 -0.1161380E+01 -0.1052016E+01  0.3990876E+00  0.1123262E+00  0.4566242E+00  0.1770935E+00  0.3487902E+00  0.9909988E+00 -0.4338320E-01  0.5483427E+00 -0.5319655E+00  0.8357338E-01  0.1454823E+01 -0.2199232E+00 -0.7070864E+00  0.6049381E-02  0.6952627E+00 -0.6850234E-01  0.3895829E+00  0.3590722E+00  0.2178489E+00 -0.2561032E+00 -0.9440506E+00  0.2584753E+00 -0.5694997E+00  0.4458835E+00  0.2283855E+00 -0.3534206E+00 -0.6788170E+00  0.8341770E-01  0.1088286E+01 -0.6003210E+00 -0.1695227E+00  0.3367198E+00  0.5213286E+00 -0.8306967E+00  0.8168220E+00 -0.4758640E+00
 0.1288000E+01 -0.6869208E+00 -0.2078918E+00 -0.1161451E+01 -0.1052062E+01  0.3991536E+00  0.1123211E+00  0.4566796E+00  0.1770839E+00  0.3488016E+00  0.9910706E+00 -0.4335538E-01  0.5483729E+00 -0.5320441E+00  0.8360643E-01  0.1454894E+01 -0.2199537E+00 -0.7071538E+00  0.6086174E-02  0.6952679E+00 -0.6848468E-01  0.3896473E+00  0.3591129E+00  0.2179129E+00 -0.2560825E+00 -0.9441452E+00  0.2584916E+00 -0.5695707E+00  0.4459126E+00  0.2283877E+00 -0.3534947E+00 -0.6788717E+00  0.8339814E-01  0.1088395E+01 -0.6003762E+00 -0.1695892E+00  0.3367592E+00  0.5214047E+00 -0.8307646E+00  0.8168570E+00 -0.4759018E+00
 0.1290000E+01 -0.6869811E+00 -0.2079225E+00 -0.1161522E+01 -0.1052108E+01  0.3992195E+00  0.1123160E+00  0.4567348E+00  0.1770742E+00  0.3488129E+00  0.9911421E+00 -0.4332761E-01  0.5484029E+00 -0.5321224E+00  0.8363939E-01  0.1454966E+01 -0.2199841E+00 -0.7072210E+00  0.6122894E-02  0.6952730E+00 -0.6846703E-01  0.3897116E+00  0.3591534E+00  0.2179767E+00 -0.2560619E+00 -0.9442395E+00  0.2585078E+00 -0.5696414E+00  0.4459415E+00  0.2283899E+00 -0.3535685E+00 -0.6789263E+00  0.8337859E-01  0.1088504E+01 -0.6004312E+00 -0.1696555E+00  0.3367984E+00  0.5214806E+00 -0.8308323E+00  0.8168917E+00 -0.4759395E+00
 0.1292000E+01 -0.6870411E+00 -0.2079530E+00 -0.1161593E+01 -0.1052153E+01  0.3992850E+00  0.1123109E+00  0.4567898E+00  0.1770646E+00  0.3488241E+00  0.9912133E+00 -0.4329988E-01  0.5484327E+00 -0.5322004E+00  0.8367227E-01  0.1455037E+01 -0.2200144E+00 -0.7072878E+00  0.6159540E-02  0.6952779E+00 -0.6844939E-01  0.3897757E+00  0.3591938E+00  0.2180403E+00 -0.2560412E+00 -0.9443335E+00  0.2585239E+00 -0.5697119E+00  0.4459703E+00  0.2283920E+00 -0.3536421E+00 -0.6789805E+00  0.8335905E-01  0.1088612E+01 -0.6004860E+00 -0.1697216E+00  0.3368374E+00  0.5215563E+00 -0.8308996E+00  0.8169261E+00 -0.4759770E+00
 0.1294000E+01 -0.6871008E+00 -0.2079834E+00 -0.1161664E+01 -0.1052198E+01  0.3993504E+00  0.1123057E+00  0.4568446E+00  0.1770549E+00  0.3488352E+00  0.9912842E+00 -0.4327219E-01  0.5484624E+00 -0.5322781E+00  0.8370508E-01  0.1455108E+01 -0.2200445E+00 -0.7073544E+00  0.6196113E-02  0.6952827E+00 -0.6843177E-01  0.3898396E+00  0.3592340E+00  0.2181038E+00 -0.2560205E+00 -0.9444271E+00  0.2585399E+00 -0.5697821E+00  0.4459989E+00  0.2283941E+00 -0.3537155E+00 -0.6790346E+00  0.8333953E-01  0.1088720E+01 -0.6005406E+00 -0.1697875E+00  0.3368764E+00  0.5216317E+00 -0.8309667E+00  0.8169604E+00 -0.4760143E+00
 0.1296000E+01 -0.6871603E+00 -0.2080137E+00 -0.1161734E+01 -0.1052243E+01  0.3994155E+00  0.1123005E+00  0.4568992E+00  0.1770452E+00  0.3488461E+00  0.9913548E+00 -0.4324454E-01  0.5484918E+00 -0.5323556E+00  0.8373780E-01  0.1455178E+01 -0.2200746E+00 -0.7074208E+00  0.6232612E-02  0.6952873E+00 -0.6841416E-01  0.3899032E+00  0.3592741E+00  0.2181670E+00 -0.2559999E+00 -0.9445204E+00  0.2585559E+00 -0.5698521E+00  0.4460274E+00  0.2283960E+00 -0.3537887E+00 -0.6790884E+00  0.8332001E-01  0.1088828E+01 -0.6005950E+00 -0.1698532E+00  0.3369151E+00  0.5217068E+00 -0.8310335E+00  0.8169944E+00 -0.4760515E+00
 0.1298000E+01 -0.6872196E+00 -0.2080440E+00 -0.1161804E+01 -0.1052288E+01  0.3994804E+00  0.1122953E+00  0.4569536E+00  0.1770354E+00  0.3488570E+00  0.9914251E+00 -0.4321693E-01  0.5485211E+00 -0.5324328E+00  0.8377045E-01  0.1455248E+01 -0.2201045E+00 -0.7074868E+00  0.6269037E-02  0.6952917E+00 -0.6839657E-01  0.3899667E+00  0.3593140E+00  0.2182300E+00 -0.2559792E+00 -0.9446133E+00  0.2585717E+00 -0.5699218E+00  0.4460558E+00  0.2283980E+00 -0.3538617E+00 -0.6791420E+00  0.8330051E-01  0.1088936E+01 -0.6006491E+00 -0.1699186E+00  0.3369538E+00  0.5217817E+00 -0.8311001E+00  0.8170283E+00 -0.4760884E+00
 0.1300000E+01 -0.6872786E+00 -0.2080741E+00 -0.1161873E+01 -0.1052332E+01  0.3995451E+00  0.1122901E+00  0.4570078E+00  0.1770257E+00  0.3488677E+00  0.9914950E+00 -0.4318936E-01  0.5485502E+00 -0.5325097E+00  0.8380301E-01  0.1455318E+01 -0.2201344E+00 -0.7075526E+00  0.6305390E-02  0.6952960E+00 -0.6837898E-01  0.3900300E+00  0.3593538E+00  0.2182929E+00 -0.2559585E+00 -0.9447059E+00  0.2585875E+00 -0.5699913E+00  0.4460839E+00  0.2283998E+00 -0.3539344E+00 -0.6791953E+00  0.8328102E-01  0.1089042E+01 -0.6007030E+00 -0.1699839E+00  0.3369923E+00  0.5218563E+00 -0.8311663E+00  0.8170619E+00 -0.4761253E+00
 0.1302000E+01 -0.6873373E+00 -0.2081041E+00 -0.1161942E+01 -0.1052376E+01  0.3996096E+00  0.1122848E+00  0.4570618E+00  0.1770159E+00  0.3488784E+00  0.9915647E+00 -0.4316183E-01  0.5485791E+00 -0.5325864E+00  0.8383550E-01  0.1455388E+01 -0.2201641E+00 -0.7076181E+00  0.6341669E-02  0.6953001E+00 -0.6836141E-01  0.3900930E+00  0.3593934E+00  0.2183556E+00 -0.2559378E+00 -0.9447982E+00  0.2586032E+00 -0.5700606E+00  0.4461120E+00  0.2284017E+00 -0.3540069E+00 -0.6792484E+00  0.8326154E-01  0.1089149E+01 -0.6007567E+00 -0.1700489E+00  0.3370306E+00  0.5219307E+00 -0.8312323E+00  0.8170953E+00 -0.4761619E+00
 0.1304000E+01 -0.6873958E+00 -0.2081340E+00 -0.1162011E+01 -0.1052420E+01  0.3996738E+00  0.1122796E+00  0.4571156E+00  0.1770060E+00  0.3488890E+00  0.9916341E+00 -0.4313435E-01  0.5486079E+00 -0.5326627E+00  0.8386790E-01  0.1455457E+01 -0.2201938E+00 -0.7076834E+00  0.6377875E-02  0.6953041E+00 -0.6834386E-01  0.3901559E+00  0.3594329E+00  0.2184181E+00 -0.2559171E+00 -0.9448902E+00  0.2586187E+00 -0.5701296E+00  0.4461399E+00  0.2284034E+00 -0.3540792E+00 -0.6793013E+00  0.8324207E-01  0.1089255E+01 -0.6008101E+00 -0.1701137E+00  0.3370688E+00  0.5220048E+00 -0.8312980E+00  0.8171284E+00 -0.4761984E+00
 0.1306000E+01 -0.6874541E+00 -0.2081638E+00 -0.1162080E+01 -0.1052463E+01  0.3997378E+00  0.1122743E+00  0.4571691E+00  0.1769962E+00  0.3488994E+00  0.9917031E+00 -0.4310690E-01  0.5486364E+00 -0.5327388E+00  0.8390023E-01  0.1455526E+01 -0.2202233E+00 -0.7077484E+00  0.6414008E-02  0.6953080E+00 -0.6832632E-01  0.3902186E+00  0.3594722E+00  0.2184804E+00 -0.2558964E+00 -0.9449818E+00  0.2586342E+00 -0.5701984E+00  0.4461676E+00  0.2284051E+00 -0.3541513E+00 -0.6793540E+00  0.8322261E-01  0.1089361E+01 -0.6008634E+00 -0.1701783E+00  0.3371069E+00  0.5220788E+00 -0.8313634E+00  0.8171614E+00 -0.4762347E+00
 0.1308000E+01 -0.6875121E+00 -0.2081935E+00 -0.1162148E+01 -0.1052507E+01  0.3998016E+00  0.1122690E+00  0.4572225E+00  0.1769863E+00  0.3489097E+00  0.9917719E+00 -0.4307949E-01  0.5486648E+00 -0.5328147E+00  0.8393248E-01  0.1455595E+01 -0.2202527E+00 -0.7078131E+00  0.6450067E-02  0.6953116E+00 -0.6830879E-01  0.3902810E+00  0.3595114E+00  0.2185425E+00 -0.2558758E+00 -0.9450731E+00  0.2586496E+00 -0.5702670E+00  0.4461952E+00  0.2284068E+00 -0.3542232E+00 -0.6794064E+00  0.8320317E-01  0.1089467E+01 -0.6009164E+00 -0.1702427E+00  0.3371448E+00  0.5221524E+00 -0.8314286E+00  0.8171941E+00 -0.4762709E+00
 0.1310000E+01 -0.6875699E+00 -0.2082231E+00 -0.1162217E+01 -0.1052550E+01  0.3998652E+00  0.1122636E+00  0.4572757E+00  0.1769764E+00  0.3489200E+00  0.9918404E+00 -0.4305213E-01  0.5486931E+00 -0.5328902E+00  0.8396465E-01  0.1455663E+01 -0.2202821E+00 -0.7078776E+00  0.6486054E-02  0.6953152E+00 -0.6829128E-01  0.3903433E+00  0.3595504E+00  0.2186044E+00 -0.2558551E+00 -0.9451640E+00  0.2586650E+00 -0.5703353E+00  0.4462226E+00  0.2284083E+00 -0.3542948E+00 -0.6794586E+00  0.8318374E-01  0.1089572E+01 -0.6009693E+00 -0.1703069E+00  0.3371826E+00  0.5222258E+00 -0.8314935E+00  0.8172267E+00 -0.4763069E+00
 0.1312000E+01 -0.6876274E+00 -0.2082527E+00 -0.1162284E+01 -0.1052592E+01  0.3999286E+00  0.1122583E+00  0.4573287E+00  0.1769665E+00  0.3489301E+00  0.9919085E+00 -0.4302481E-01  0.5487211E+00 -0.5329655E+00  0.8399674E-01  0.1455732E+01 -0.2203113E+00 -0.7079418E+00  0.6521968E-02  0.6953186E+00 -0.6827378E-01  0.3904054E+00  0.3595893E+00  0.2186662E+00 -0.2558344E+00 -0.9452547E+00  0.2586802E+00 -0.5704034E+00  0.4462499E+00  0.2284099E+00 -0.3543663E+00 -0.6795106E+00  0.8316432E-01  0.1089677E+01 -0.6010219E+00 -0.1703709E+00  0.3372203E+00  0.5222990E+00 -0.8315581E+00  0.8172590E+00 -0.4763427E+00
 0.1314000E+01 -0.6876847E+00 -0.2082821E+00 -0.1162352E+01 -0.1052635E+01  0.3999917E+00  0.1122529E+00  0.4573815E+00  0.1769565E+00  0.3489402E+00  0.9919764E+00 -0.4299752E-01  0.5487490E+00 -0.5330405E+00  0.8402875E-01  0.1455800E+01 -0.2203404E+00 -0.7080058E+00  0.6557809E-02  0.6953218E+00 -0.6825629E-01  0.3904673E+00  0.3596281E+00  0.2187277E+00 -0.2558137E+00 -0.9453450E+00  0.2586953E+00 -0.5704712E+00  0.4462771E+00  0.2284113E+00 -0.3544375E+00 -0.6795623E+00  0.8314491E-01  0.1089781E+01 -0.6010743E+00 -0.1704347E+00  0.3372578E+00  0.5223719E+00 -0.8316225E+00  0.8172911E+00 -0.4763784E+00
 0.1316000E+01 -0.6877417E+00 -0.2083114E+00 -0.1162419E+01 -0.1052677E+01  0.4000547E+00  0.1122475E+00  0.4574340E+00  0.1769465E+00  0.3489501E+00  0.9920440E+00 -0.4297028E-01  0.5487767E+00 -0.5331153E+00  0.8406069E-01  0.1455867E+01 -0.2203694E+00 -0.7080695E+00  0.6593577E-02  0.6953250E+00 -0.6823882E-01  0.3905290E+00  0.3596667E+00  0.2187891E+00 -0.2557930E+00 -0.9454350E+00  0.2587104E+00 -0.5705389E+00  0.4463041E+00  0.2284128E+00 -0.3545085E+00 -0.6796139E+00  0.8312552E-01  0.1089885E+01 -0.6011265E+00 -0.1704983E+00  0.3372952E+00  0.5224446E+00 -0.8316865E+00  0.8173230E+00 -0.4764139E+00
 0.1318000E+01 -0.6877985E+00 -0.2083406E+00 -0.1162486E+01 -0.1052719E+01  0.4001174E+00  0.1122421E+00  0.4574864E+00  0.1769365E+00  0.3489600E+00  0.9921113E+00 -0.4294308E-01  0.5488043E+00 -0.5331898E+00  0.8409255E-01  0.1455935E+01 -0.2203984E+00 -0.7081329E+00  0.6629272E-02  0.6953279E+00 -0.6822137E-01  0.3905904E+00  0.3597051E+00  0.2188503E+00 -0.2557723E+00 -0.9455247E+00  0.2587254E+00 -0.5706063E+00  0.4463310E+00  0.2284141E+00 -0.3545793E+00 -0.6796652E+00  0.8310614E-01  0.1089989E+01 -0.6011784E+00 -0.1705616E+00  0.3373324E+00  0.5225171E+00 -0.8317504E+00  0.8173547E+00 -0.4764493E+00
 0.1320000E+01 -0.6878550E+00 -0.2083697E+00 -0.1162552E+01 -0.1052761E+01  0.4001799E+00  0.1122367E+00  0.4575386E+00  0.1769265E+00  0.3489697E+00  0.9921783E+00 -0.4291592E-01  0.5488316E+00 -0.5332640E+00  0.8412433E-01  0.1456002E+01 -0.2204272E+00 -0.7081961E+00  0.6664895E-02  0.6953307E+00 -0.6820393E-01  0.3906517E+00  0.3597434E+00  0.2189113E+00 -0.2557516E+00 -0.9456140E+00  0.2587403E+00 -0.5706734E+00  0.4463577E+00  0.2284154E+00 -0.3546499E+00 -0.6797162E+00  0.8308678E-01  0.1090092E+01 -0.6012302E+00 -0.1706248E+00  0.3373695E+00  0.5225893E+00 -0.8318139E+00  0.8173862E+00 -0.4764845E+00
 0.1322000E+01 -0.6879114E+00 -0.2083987E+00 -0.1162619E+01 -0.1052802E+01  0.4002422E+00  0.1122313E+00  0.4575906E+00  0.1769164E+00  0.3489794E+00  0.9922450E+00 -0.4288880E-01  0.5488589E+00 -0.5333380E+00  0.8415603E-01  0.1456069E+01 -0.2204559E+00 -0.7082591E+00  0.6700446E-02  0.6953334E+00 -0.6818650E-01  0.3907129E+00  0.3597816E+00  0.2189721E+00 -0.2557309E+00 -0.9457031E+00  0.2587551E+00 -0.5707404E+00  0.4463843E+00  0.2284167E+00 -0.3547203E+00 -0.6797671E+00  0.8306743E-01  0.1090195E+01 -0.6012818E+00 -0.1706878E+00  0.3374065E+00  0.5226613E+00 -0.8318772E+00  0.8174175E+00 -0.4765195E+00
 0.1324000E+01 -0.6879674E+00 -0.2084277E+00 -0.1162685E+01 -0.1052843E+01  0.4003043E+00  0.1122258E+00  0.4576424E+00  0.1769063E+00  0.3489889E+00  0.9923114E+00 -0.4286173E-01  0.5488859E+00 -0.5334117E+00  0.8418766E-01  0.1456136E+01 -0.2204845E+00 -0.7083217E+00  0.6735923E-02  0.6953360E+00 -0.6816909E-01  0.3907738E+00  0.3598196E+00  0.2190328E+00 -0.2557102E+00 -0.9457918E+00  0.2587698E+00 -0.5708071E+00  0.4464107E+00  0.2284179E+00 -0.3547905E+00 -0.6798178E+00  0.8304809E-01  0.1090298E+01 -0.6013331E+00 -0.1707505E+00  0.3374433E+00  0.5227330E+00 -0.8319402E+00  0.8174486E+00 -0.4765544E+00
 0.1326000E+01 -0.6880233E+00 -0.2084565E+00 -0.1162750E+01 -0.1052884E+01  0.4003661E+00  0.1122203E+00  0.4576941E+00  0.1768962E+00  0.3489984E+00  0.9923776E+00 -0.4283469E-01  0.5489128E+00 -0.5334851E+00  0.8421921E-01  0.1456202E+01 -0.2205131E+00 -0.7083842E+00  0.6771329E-02  0.6953384E+00 -0.6815169E-01  0.3908345E+00  0.3598575E+00  0.2190932E+00 -0.2556895E+00 -0.9458802E+00  0.2587845E+00 -0.5708736E+00  0.4464370E+00  0.2284190E+00 -0.3548604E+00 -0.6798682E+00  0.8302876E-01  0.1090400E+01 -0.6013843E+00 -0.1708131E+00  0.3374800E+00  0.5228045E+00 -0.8320030E+00  0.8174795E+00 -0.4765891E+00
 0.1328000E+01 -0.6880789E+00 -0.2084852E+00 -0.1162816E+01 -0.1052925E+01  0.4004278E+00  0.1122149E+00  0.4577455E+00  0.1768861E+00  0.3490078E+00  0.9924434E+00 -0.4280770E-01  0.5489395E+00 -0.5335583E+00  0.8425068E-01  0.1456268E+01 -0.2205415E+00 -0.7084463E+00  0.6806661E-02  0.6953407E+00 -0.6813431E-01  0.3908950E+00  0.3598953E+00  0.2191535E+00 -0.2556689E+00 -0.9459682E+00  0.2587990E+00 -0.5709398E+00  0.4464632E+00  0.2284201E+00 -0.3549302E+00 -0.6799184E+00  0.8300945E-01  0.1090502E+01 -0.6014352E+00 -0.1708754E+00  0.3375166E+00  0.5228758E+00 -0.8320655E+00  0.8175102E+00 -0.4766237E+00
 0.1330000E+01 -0.6881343E+00 -0.2085139E+00 -0.1162881E+01 -0.1052966E+01  0.4004892E+00  0.1122094E+00  0.4577967E+00  0.1768759E+00  0.3490171E+00  0.9925090E+00 -0.4278075E-01  0.5489661E+00 -0.5336312E+00  0.8428208E-01  0.1456334E+01 -0.2205698E+00 -0.7085083E+00  0.6841922E-02  0.6953428E+00 -0.6811695E-01  0.3909554E+00  0.3599329E+00  0.2192136E+00 -0.2556482E+00 -0.9460560E+00  0.2588135E+00 -0.5710059E+00  0.4464892E+00  0.2284211E+00 -0.3549997E+00 -0.6799684E+00  0.8299015E-01  0.1090603E+01 -0.6014860E+00 -0.1709376E+00  0.3375530E+00  0.5229468E+00 -0.8321278E+00  0.8175407E+00 -0.4766581E+00
 0.1332000E+01 -0.6881894E+00 -0.2085424E+00 -0.1162946E+01 -0.1053006E+01  0.4005505E+00  0.1122038E+00  0.4578478E+00  0.1768658E+00  0.3490262E+00  0.9925743E+00 -0.4275384E-01  0.5489925E+00 -0.5337039E+00  0.8431340E-01  0.1456400E+01 -0.2205981E+00 -0.7085700E+00  0.6877110E-02  0.6953448E+00 -0.6809960E-01  0.3910155E+00  0.3599703E+00  0.2192736E+00 -0.2556275E+00 -0.9461435E+00  0.2588279E+00 -0.5710717E+00  0.4465151E+00  0.2284221E+00 -0.3550691E+00 -0.6800182E+00  0.8297087E-01  0.1090704E+01 -0.6015365E+00 -0.1709995E+00  0.3375893E+00  0.5230177E+00 -0.8321898E+00  0.8175709E+00 -0.4766924E+00
 0.1334000E+01 -0.6882443E+00 -0.2085709E+00 -0.1163011E+01 -0.1053046E+01  0.4006115E+00  0.1121983E+00  0.4578986E+00  0.1768556E+00  0.3490353E+00  0.9926393E+00 -0.4272697E-01  0.5490187E+00 -0.5337763E+00  0.8434464E-01  0.1456465E+01 -0.2206262E+00 -0.7086314E+00  0.6912227E-02  0.6953467E+00 -0.6808226E-01  0.3910755E+00  0.3600077E+00  0.2193333E+00 -0.2556068E+00 -0.9462306E+00  0.2588423E+00 -0.5711373E+00  0.4465409E+00  0.2284231E+00 -0.3551382E+00 -0.6800677E+00  0.8295160E-01  0.1090805E+01 -0.6015869E+00 -0.1710612E+00  0.3376255E+00  0.5230882E+00 -0.8322515E+00  0.8176010E+00 -0.4767265E+00
 0.1336000E+01 -0.6882990E+00 -0.2085992E+00 -0.1163075E+01 -0.1053086E+01  0.4006723E+00  0.1121927E+00  0.4579493E+00  0.1768453E+00  0.3490443E+00  0.9927040E+00 -0.4270014E-01  0.5490448E+00 -0.5338484E+00  0.8437581E-01  0.1456530E+01 -0.2206542E+00 -0.7086926E+00  0.6947271E-02  0.6953484E+00 -0.6806494E-01  0.3911353E+00  0.3600449E+00  0.2193929E+00 -0.2555861E+00 -0.9463175E+00  0.2588565E+00 -0.5712026E+00  0.4465665E+00  0.2284239E+00 -0.3552071E+00 -0.6801171E+00  0.8293235E-01  0.1090906E+01 -0.6016370E+00 -0.1711228E+00  0.3376615E+00  0.5231586E+00 -0.8323130E+00  0.8176309E+00 -0.4767605E+00
 0.1338000E+01 -0.6883534E+00 -0.2086275E+00 -0.1163139E+01 -0.1053125E+01  0.4007329E+00  0.1121872E+00  0.4579998E+00  0.1768351E+00  0.3490532E+00  0.9927685E+00 -0.4267335E-01  0.5490707E+00 -0.5339203E+00  0.8440690E-01  0.1456595E+01 -0.2206822E+00 -0.7087535E+00  0.6982243E-02  0.6953500E+00 -0.6804764E-01  0.3911949E+00  0.3600819E+00  0.2194523E+00 -0.2555655E+00 -0.9464040E+00  0.2588707E+00 -0.5712678E+00  0.4465920E+00  0.2284248E+00 -0.3552759E+00 -0.6801662E+00  0.8291311E-01  0.1091006E+01 -0.6016870E+00 -0.1711841E+00  0.3376974E+00  0.5232287E+00 -0.8323742E+00  0.8176606E+00 -0.4767943E+00
 0.1340000E+01 -0.6884077E+00 -0.2086556E+00 -0.1163203E+01 -0.1053165E+01  0.4007933E+00  0.1121816E+00  0.4580501E+00  0.1768248E+00  0.3490620E+00  0.9928327E+00 -0.4264661E-01  0.5490965E+00 -0.5339919E+00  0.8443792E-01  0.1456659E+01 -0.2207100E+00 -0.7088142E+00  0.7017143E-02  0.6953515E+00 -0.6803035E-01  0.3912543E+00  0.3601188E+00  0.2195115E+00 -0.2555448E+00 -0.9464902E+00  0.2588848E+00 -0.5713327E+00  0.4466173E+00  0.2284256E+00 -0.3553444E+00 -0.6802151E+00  0.8289389E-01  0.1091106E+01 -0.6017367E+00 -0.1712452E+00  0.3377332E+00  0.5232986E+00 -0.8324352E+00  0.8176901E+00 -0.4768279E+00
 0.1342000E+01 -0.6884617E+00 -0.2086837E+00 -0.1163266E+01 -0.1053204E+01  0.4008535E+00  0.1121760E+00  0.4581002E+00  0.1768146E+00  0.3490707E+00  0.9928966E+00 -0.4261990E-01  0.5491221E+00 -0.5340633E+00  0.8446886E-01  0.1456724E+01 -0.2207378E+00 -0.7088747E+00  0.7051972E-02  0.6953528E+00 -0.6801308E-01  0.3913136E+00  0.3601556E+00  0.2195706E+00 -0.2555241E+00 -0.9465761E+00  0.2588988E+00 -0.5713974E+00  0.4466425E+00  0.2284263E+00 -0.3554127E+00 -0.6802639E+00  0.8287468E-01  0.1091205E+01 -0.6017863E+00 -0.1713062E+00  0.3377688E+00  0.5233683E+00 -0.8324959E+00  0.8177194E+00 -0.4768614E+00
 0.1344000E+01 -0.6885154E+00 -0.2087117E+00 -0.1163329E+01 -0.1053243E+01  0.4009135E+00  0.1121703E+00  0.4581501E+00  0.1768043E+00  0.3490794E+00  0.9929602E+00 -0.4259324E-01  0.5491475E+00 -0.5341345E+00  0.8449972E-01  0.1456788E+01 -0.2207654E+00 -0.7089349E+00  0.7086728E-02  0.6953540E+00 -0.6799582E-01  0.3913726E+00  0.3601923E+00  0.2196294E+00 -0.2555035E+00 -0.9466617E+00  0.2589127E+00 -0.5714619E+00  0.4466676E+00  0.2284270E+00 -0.3554808E+00 -0.6803124E+00  0.8285549E-01  0.1091304E+01 -0.6018356E+00 -0.1713669E+00  0.3378043E+00  0.5234377E+00 -0.8325564E+00  0.8177485E+00 -0.4768948E+00
 0.1346000E+01 -0.6885690E+00 -0.2087396E+00 -0.1163392E+01 -0.1053281E+01  0.4009733E+00  0.1121647E+00  0.4581998E+00  0.1767939E+00  0.3490879E+00  0.9930236E+00 -0.4256662E-01  0.5491728E+00 -0.5342053E+00  0.8453051E-01  0.1456852E+01 -0.2207930E+00 -0.7089949E+00  0.7121413E-02  0.6953551E+00 -0.6797859E-01  0.3914315E+00  0.3602288E+00  0.2196881E+00 -0.2554828E+00 -0.9467470E+00  0.2589265E+00 -0.5715262E+00  0.4466925E+00  0.2284276E+00 -0.3555488E+00 -0.6803607E+00  0.8283631E-01  0.1091403E+01 -0.6018848E+00 -0.1714274E+00  0.3378397E+00  0.5235069E+00 -0.8326166E+00  0.8177774E+00 -0.4769280E+00
 0.1348000E+01 -0.6886223E+00 -0.2087673E+00 -0.1163455E+01 -0.1053320E+01  0.4010329E+00  0.1121590E+00  0.4582494E+00  0.1767836E+00  0.3490964E+00  0.9930867E+00 -0.4254004E-01  0.5491980E+00 -0.5342760E+00  0.8456123E-01  0.1456915E+01 -0.2208205E+00 -0.7090547E+00  0.7156027E-02  0.6953561E+00 -0.6796136E-01  0.3914901E+00  0.3602652E+00  0.2197466E+00 -0.2554622E+00 -0.9468320E+00  0.2589403E+00 -0.5715903E+00  0.4467174E+00  0.2284282E+00 -0.3556165E+00 -0.6804088E+00  0.8281714E-01  0.1091501E+01 -0.6019337E+00 -0.1714878E+00  0.3378750E+00  0.5235759E+00 -0.8326766E+00  0.8178062E+00 -0.4769611E+00
 0.1350000E+01 -0.6886754E+00 -0.2087950E+00 -0.1163517E+01 -0.1053358E+01  0.4010923E+00  0.1121534E+00  0.4582988E+00  0.1767732E+00  0.3491047E+00  0.9931495E+00 -0.4251351E-01  0.5492230E+00 -0.5343464E+00  0.8459187E-01  0.1456978E+01 -0.2208478E+00 -0.7091142E+00  0.7190568E-02  0.6953569E+00 -0.6794415E-01  0.3915486E+00  0.3603014E+00  0.2198050E+00 -0.2554416E+00 -0.9469167E+00  0.2589540E+00 -0.5716541E+00  0.4467421E+00  0.2284287E+00 -0.3556840E+00 -0.6804567E+00  0.8279800E-01  0.1091599E+01 -0.6019825E+00 -0.1715479E+00  0.3379101E+00  0.5236447E+00 -0.8327363E+00  0.8178347E+00 -0.4769940E+00
